,image_file,seen_data_numeric,size_used,closing_ssd,closing_eng,mro_ssd,mro_eng
0,['./sipaimages/2/22428_20220322113154.jpg'],5679,102,,,5679,673
0,['./sipaimages/2/22429_20220321135659.jpg'],4321,102,9,,,
0,['./sipaimages/2/22429_20220321135734.jpg'],4321,102,,,4211,3
0,['./sipaimages/2/22429_20220322102919.jpg'],5678,102,,,5676,555
0,['./sipaimages/2/22429_20220322114825.jpg'],5679,102,,,31,
0,['./sipaimages/2/22430_20220322115422.jpg'],5679,102,,,,
0,['./sipaimages/2/22430_20220322120924.jpg'],5679,102,,,,
0,['./sipaimages/2/22431_20220321173021.jpg'],678,102,,,1511151,578
0,['./sipaimages/2/22431_20220321173649.jpg'],678,102,,,15111151,8
0,['./sipaimages/2/22431_20220322130331.jpg'],4567,102,,,7,
0,['./sipaimages/2/22431_20220322130602.jpg'],4567,102,,,7,
0,['./sipaimages/2/22431_20220322130947.jpg'],4567,102,,,167,
0,['./sipaimages/2/22431_20220322132037.jpg'],4567,102,,,1,
0,['./sipaimages/2/22432_20220321171245.jpg'],678,102,,,15115,8
0,['./sipaimages/2/22432_20220321171537.jpg'],678,102,,,678,8
0,['./sipaimages/2/22432_20220321171700.jpg'],678,102,,,578,8
0,['./sipaimages/2/22432_20220321171847.jpg'],678,102,,,1375,578
0,['./sipaimages/2/22432_20220321172236.jpg'],678,102,,,678,678
0,['./sipaimages/2/22432_20220321172302.jpg'],678,102,,,678,78
0,['./sipaimages/2/22432_20220321172428.jpg'],678,102,,,678,
0,['./sipaimages/2/22432_20220321172547.jpg'],678,102,,,11151,
0,['./sipaimages/2/22432_20220322132716.jpg'],3456,102,,,5156,
0,['./sipaimages/2/22432_20220322133052.jpg'],2456,102,,,12456,
0,['./sipaimages/2/22432_20220322162557.jpg'],2456,102,,,153517,2456
0,['./sipaimages/2/22432_20220322162630.jpg'],2456,102,,,21515,
0,['./sipaimages/2/22433_20220323145344.jpg'],9876,102,94,,18876,
0,['./sipaimages/2/22434_20220323145632.jpg'],9876,102,,,18275,
0,['./sipaimages/2/22434_20220324114526.jpg'],1234,102,,,,
0,['./sipaimages/2/22434_20220324134245.jpg'],1234,102,,,1231,
0,['./sipaimages/2/22435_20220322120902.jpg'],5675,102,2,,,
0,['./sipaimages/2/22435_20220324134938.jpg'],1234,102,,,,
0,['./sipaimages/2/22436_20220324135243.jpg'],1233,102,,,,
0,['./sipaimages/2/22437_20220324135318.jpg'],1233,102,,,,
0,['./sipaimages/2/22438_20220324141106.jpg'],1233,102,,,,
0,['./sipaimages/2/22439_20220324143048.jpg'],1633,102,1,,,
0,['./sipaimages/2/22440_20220324143411.jpg'],1634,102,,,,
0,['./sipaimages/2/22440_20220324143427.jpg'],1634,102,,,4779112131,
0,['./sipaimages/2/22441_20220325120457.jpg'],9876,102,7,,,
0,['./sipaimages/2/23029_20220326160130.jpg'],1001,102,,,,
0,['./sipaimages/2/23030_20220326160243.jpg'],1002,102,,,,
0,['./sipaimages/2/23031_20220328101115.jpg'],3456,102,7,,,
0,['./sipaimages/2/23033_20220328104942.jpg'],4563,102,,,11,
0,['./sipaimages/2/23034_20220326161215.jpg'],1003,102,,,,
0,['./sipaimages/2/23035_20220328101208.jpg'],3457,102,1,,,
0,['./sipaimages/2/23038_20220326183516.jpg'],1982,102,,,100141,
0,['./sipaimages/2/23039_20220326173036.jpg'],1783,102,,,1783,83
0,['./sipaimages/2/23042_20220326183850.jpg'],1984,102,,,1984.0,1984
0,['./sipaimages/2/23043_20220328141901.jpg'],5432,102,,,541,
0,['./sipaimages/2/23046_20220326184551.jpg'],1926,102,,,1213511,1926
0,['./sipaimages/2/23050_20220326184912.jpg'],1928,102,,,1,
0,['./sipaimages/2/27179_20220413145802.jpg'],1234,102,,,,
0,['./sipaimages/2/27207_20220413151034.jpg'],1234,102,,,234,
0,['./sipaimages/2/27271_20220414092232.jpg'],8543,102,8,,8543,853
0,['./sipaimages/2/27273_20220414104049.jpg'],9876,102,,,3876,5876
0,['./sipaimages/2/3.jpg'],9876,102,,,31416,
0,['./sipaimages/2/4.jpg'],9876,102,,,9,3
0,['./sipaimages/2/42325_20220504102743.jpg'],1234,102,,,,
0,['./sipaimages/2/42325_20220504102856.jpg'],1234,102,,,41894,['.']
0,['./sipaimages/2/42327_20220504103528.jpg'],1234,102,,,1234,234
0,['./sipaimages/2/42333_20220504100651.jpg'],1234,102,,,,
0,['./sipaimages/2/42351_20220504111327.jpg'],1234,102,,,1234,34
0,['./sipaimages/2/42533_20220505081840.jpg'],3456,102,7,,153,8
0,['./sipaimages/2/42535_20220504111619.jpg'],1234,102,,,,
0,['./sipaimages/2/42537_20220504111652.jpg'],1234,102,,,2871,
0,['./sipaimages/2/42539_20220504111717.jpg'],1234,102,,,424,
0,['./sipaimages/2/42539_20220504111812.jpg'],1234,102,,,,
0,['./sipaimages/2/42541_20220504111842.jpg'],1234,102,,,4834,3
0,['./sipaimages/2/42541_20220504111857.jpg'],1234,102,,,,
0,['./sipaimages/2/42543_20220505082357.jpg'],3456,102,,,341556,
0,['./sipaimages/2/42545_20220505082601.jpg'],1234,102,,,3456,3456
0,['./sipaimages/2/42547_20220504112915.jpg'],1234,102,,,1234,23
0,['./sipaimages/2/42549_20220504112947.jpg'],1234,102,,,934,
0,['./sipaimages/2/42549_20220504113120.jpg'],1234,102,,,1234,839
0,['./sipaimages/2/42551_20220504113256.jpg'],1234,102,,,1234,3
0,['./sipaimages/2/42553_20220504113419.jpg'],1234,102,,,1234,2
0,['./sipaimages/2/42553_20220504113437.jpg'],1234,102,,,6,
0,['./sipaimages/2/42555_20220504130248.jpg'],1234,102,,,234,23
0,['./sipaimages/2/42557_20220504130417.jpg'],1234,102,,,234,
0,['./sipaimages/2/42559_20220504130530.jpg'],1234,102,0,,,
0,['./sipaimages/2/42563_20220504151622.jpg'],1234,102,,,1234,234
0,['./sipaimages/2/42569_20220506135958.jpg'],1234,102,,,1234,234
0,['./sipaimages/2/42571_20220506140037.jpg'],1234,102,,,1234,234
0,['./sipaimages/2/42573_20220506140241.jpg'],1234,102,,,1234,
0,['./sipaimages/2/42575_20220506140321.jpg'],1234,102,,,1234,234
0,['./sipaimages/2/42577_20220506140349.jpg'],1234,102,,,1234,234
0,['./sipaimages/2/42583_20220506140613.jpg'],1234,102,,,1234,1231
0,['./sipaimages/2/42585_20220506140705.jpg'],1234,102,,,1234,1234
0,['./sipaimages/2/42596_20220506141103.jpg'],1234,102,,,1234,234
0,['./sipaimages/2/42597_20220506141125.jpg'],1234,102,,,1234,23
0,['./sipaimages/2/42598_20220506141152.jpg'],1234,102,,,1234,1234
0,['./sipaimages/2/42617_20220506141718.jpg'],1234,102,,,1234,
0,['./sipaimages/2/42618_20220506141745.jpg'],1234,102,,,1234,234
0,['./sipaimages/2/42619_20220506142415.jpg'],1234,102,,,1234,234
0,['./sipaimages/2/42620_20220506142444.jpg'],1234,102,,,1234,234
0,['./sipaimages/2/42621_20220506142843.jpg'],1234,102,,,1234,23
0,['./sipaimages/2/42622_20220506142904.jpg'],1234,102,,,1234,
0,['./sipaimages/2/42623_20220506143026.jpg'],1234,102,,,1234,234
0,['./sipaimages/2/42624_20220506143053.jpg'],1234,102,,,1234,1234
0,['./sipaimages/2/42638_20220506144311.jpg'],1234,102,,,1234,234
0,['./sipaimages/2/42639_20220506144337.jpg'],1234,102,,,1234,3
0,['./sipaimages/2/42659_20220506144641.jpg'],1234,102,,,1234,234
0,['./sipaimages/2/42659_20220506144717.jpg'],1234,102,,,1234,34
0,['./sipaimages/2/42660_20220506144810.jpg'],1234,102,,,1234,234
0,['./sipaimages/2/42661_20220506144828.jpg'],1234,102,,,1234,34
0,['./sipaimages/2/42662_20220506145637.jpg'],1234,102,,,1234,239
0,['./sipaimages/2/42933_20220509082757.jpg'],6789,102,,,6789,6789
0,['./sipaimages/2/42935_20220509082824.jpg'],6789,102,,,6789,89
0,['./sipaimages/2/5.jpg'],3456,102,,,3456,
0,['./sipaimages/2/6.jpg'],6543,102,,,94,
0,['./sipaimages/2/7.jpg'],1278,102,,,,
0,['./sipaimages/2/8.jpg'],1279,102,,,1279,79
0,['./sipaimages/2/9.jpg'],2244,102,,,2244,
0,['./sipaimages/2/1.jpg'],5679,103,0,,5679,6719
0,['./sipaimages/2/10.jpg'],2244,103,,,2244,4
0,['./sipaimages/2/11.jpg'],2244,103,41,,1515311,2244
0,['./sipaimages/2/12.jpg'],2244,103,,,2244,
0,['./sipaimages/2/13.jpg'],7244,103,4,,7244,24
0,['./sipaimages/2/14.jpg'],7244,103,,,7244,
0,['./sipaimages/2/15.jpg'],1234,103,,,111,
0,['./sipaimages/2/16.jpg'],1234,103,100,,,
0,['./sipaimages/2/2.jpg'],6543,103,,,7,4
0,['./sipaimages/2/22319_20220321100350.jpg'],1234,103,11,,1,34
0,['./sipaimages/2/22319_20220321100409.jpg'],1234,103,1234,3,1234,734
0,['./sipaimages/2/22319_20220321101240.jpg'],1234,103,190,,1,2
0,['./sipaimages/2/22319_20220321113903.jpg'],1234,103,,,12,3
0,['./sipaimages/2/22319_20220321115131.jpg'],1234,103,,,11234,2
0,['./sipaimages/2/22419_20220321130145.jpg'],1234,103,,,,
0,['./sipaimages/2/22420_20220321135314.jpg'],4321,103,9,,4411,
0,['./sipaimages/2/22420_20220321135751.jpg'],4321,103,,,163,
0,['./sipaimages/2/22420_20220321135814.jpg'],4321,103,,,4211,
0,['./sipaimages/2/22420_20220321141325.jpg'],4321,103,,,431,
0,['./sipaimages/2/22421_20220321160735.jpg'],672,103,6,2,672,672
0,['./sipaimages/2/22422_20220321161043.jpg'],674,103,,,674,674
0,['./sipaimages/2/22423_20220321161435.jpg'],675,103,,,1351,55
0,['./sipaimages/2/22424_20220321162804.jpg'],678,103,,,678,578
0,['./sipaimages/2/22424_20220321162822.jpg'],678,103,,,13711,678
0,['./sipaimages/2/22424_20220321162938.jpg'],678,103,,,678,579
0,['./sipaimages/2/22424_20220321162953.jpg'],678,103,,,678,678
0,['./sipaimages/2/22424_20220321163104.jpg'],678,103,,,678,578
0,['./sipaimages/2/22424_20220321163218.jpg'],678,103,,,678,578
0,['./sipaimages/2/22424_20220321163247.jpg'],678,103,,,3161,678
0,['./sipaimages/2/22424_20220321163942.jpg'],678,103,,,678,578
0,['./sipaimages/2/22424_20220321164919.jpg'],678,103,,,137151,678
0,['./sipaimages/2/22424_20220321165018.jpg'],678,103,,,678,578
0,['./sipaimages/2/22424_20220321165052.jpg'],678,103,,,678,578
0,['./sipaimages/2/22424_20220321165333.jpg'],678,103,,,678,578
0,['./sipaimages/2/22424_20220321165532.jpg'],678,103,,,678,678
0,['./sipaimages/2/22424_20220321165750.jpg'],678,103,,,678,578
0,['./sipaimages/2/22424_20220321170235.jpg'],678,103,,,1511151,878
0,['./sipaimages/2/22424_20220321170627.jpg'],678,103,,,1511151,578
0,['./sipaimages/2/22424_20220321170921.jpg'],678,103,,,678,5718
0,['./sipaimages/2/22424_20220321171209.jpg'],678,103,,,678,678
0,['./sipaimages/2/22424_20220321172831.jpg'],678,103,,,678,578
0,['./sipaimages/2/22425_20220321172929.jpg'],678,103,,,131151,8
0,['./sipaimages/2/22425_20220321174624.jpg'],678,103,,,1311.51,678
0,['./sipaimages/2/22425_20220321174637.jpg'],678,103,,,131151,6718
0,['./sipaimages/2/22425_20220321174747.jpg'],678,103,,,678,578
0,['./sipaimages/2/22425_20220321175027.jpg'],678,103,,,678,678
0,['./sipaimages/2/22425_20220321175511.jpg'],678,103,,,1311151,678
0,['./sipaimages/2/22425_20220321175556.jpg'],678,103,,,121151,8
0,['./sipaimages/2/22425_20220321175706.jpg'],678,103,,,678,578
0,['./sipaimages/2/22425_20220321175832.jpg'],['17:58:29'],103,,,131551,
0,['./sipaimages/2/22426_20220322102942.jpg'],5678,103,,,4214,['..']
0,['./sipaimages/2/22427_20220321125959.jpg'],1234,103,,,,
0,['./sipaimages/2/22427_20220322105451.jpg'],5679,103,44,,5679,56719
0,['./sipaimages/2/22428_20220322113154.jpg'],5679,103,,,5679,573
0,['./sipaimages/2/22429_20220321135659.jpg'],4321,103,9,,,
0,['./sipaimages/2/22429_20220321135734.jpg'],4321,103,,,48211,3
0,['./sipaimages/2/22429_20220322102919.jpg'],5678,103,,,5678,558
0,['./sipaimages/2/22429_20220322114825.jpg'],5679,103,,,31,
0,['./sipaimages/2/22430_20220322115422.jpg'],5679,103,,,,
0,['./sipaimages/2/22430_20220322120924.jpg'],5679,103,,,,
0,['./sipaimages/2/22431_20220321173021.jpg'],678,103,,,1511151,
0,['./sipaimages/2/22431_20220321173649.jpg'],678,103,,,1211151,
0,['./sipaimages/2/22431_20220322130331.jpg'],4567,103,,,7,
0,['./sipaimages/2/22431_20220322130602.jpg'],4567,103,,,7,
0,['./sipaimages/2/22431_20220322130947.jpg'],4567,103,,,167,
0,['./sipaimages/2/22431_20220322132037.jpg'],4567,103,,,112,
0,['./sipaimages/2/22432_20220321171245.jpg'],678,103,,,678,8
0,['./sipaimages/2/22432_20220321171537.jpg'],678,103,,,678,578
0,['./sipaimages/2/22432_20220321171700.jpg'],678,103,,,578,8
0,['./sipaimages/2/22432_20220321171847.jpg'],678,103,,,1311.1,518
0,['./sipaimages/2/22432_20220321172236.jpg'],678,103,,,678,578
0,['./sipaimages/2/22432_20220321172302.jpg'],678,103,,,678,578
0,['./sipaimages/2/22432_20220321172428.jpg'],678,103,,,1511051,8
0,['./sipaimages/2/22432_20220321172547.jpg'],678,103,,,6578,8
0,['./sipaimages/2/22432_20220322132716.jpg'],3456,103,,,,
0,['./sipaimages/2/22432_20220322133052.jpg'],2456,103,,,124561,2
0,['./sipaimages/2/22432_20220322162557.jpg'],2456,103,,,2456,456
0,['./sipaimages/2/22432_20220322162630.jpg'],2456,103,,,2456,
0,['./sipaimages/2/22433_20220323145344.jpg'],9876,103,48,,18876,
0,['./sipaimages/2/22434_20220323145632.jpg'],9876,103,,,18275,
0,['./sipaimages/2/22434_20220324114526.jpg'],1234,103,,,,
0,['./sipaimages/2/22434_20220324134245.jpg'],1234,103,,,33,
0,['./sipaimages/2/22435_20220322120902.jpg'],5675,103,2,,,
0,['./sipaimages/2/22435_20220324134938.jpg'],1234,103,,,,
0,['./sipaimages/2/22436_20220324135243.jpg'],1233,103,,,,
0,['./sipaimages/2/22437_20220324135318.jpg'],1233,103,,,71,
0,['./sipaimages/2/22438_20220324141106.jpg'],1233,103,,,,
0,['./sipaimages/2/22439_20220324143048.jpg'],1633,103,1,,,
0,['./sipaimages/2/22440_20220324143411.jpg'],1634,103,,,,
0,['./sipaimages/2/22440_20220324143427.jpg'],1634,103,,,2779411141,
0,['./sipaimages/2/22441_20220325120457.jpg'],9876,103,7,,,
0,['./sipaimages/2/23029_20220326160130.jpg'],1001,103,,,62310,
0,['./sipaimages/2/23030_20220326160243.jpg'],1002,103,,,,
0,['./sipaimages/2/23031_20220328101115.jpg'],3456,103,7,,,
0,['./sipaimages/2/23033_20220328104942.jpg'],4563,103,,,11,
0,['./sipaimages/2/23034_20220326161215.jpg'],1003,103,,,992,3
0,['./sipaimages/2/23035_20220328101208.jpg'],3457,103,11,,34411,7
0,['./sipaimages/2/23038_20220326183516.jpg'],1982,103,,,70141,
0,['./sipaimages/2/23039_20220326173036.jpg'],1783,103,,,51,183
0,['./sipaimages/2/23042_20220326183850.jpg'],1984,103,,,1984,1984
0,['./sipaimages/2/23043_20220328141901.jpg'],5432,103,,,1,
0,['./sipaimages/2/23046_20220326184551.jpg'],1926,103,,,1326,886
0,['./sipaimages/2/23050_20220326184912.jpg'],1928,103,,,111,['.']
0,['./sipaimages/2/27179_20220413145802.jpg'],1234,103,,,,
0,['./sipaimages/2/27207_20220413151034.jpg'],1234,103,,,1234,
0,['./sipaimages/2/27271_20220414092232.jpg'],8543,103,8,,8543,8543
0,['./sipaimages/2/27273_20220414104049.jpg'],9876,103,,,9876,9876
0,['./sipaimages/2/3.jpg'],9876,103,,,11327116,
0,['./sipaimages/2/4.jpg'],9876,103,,,65,
0,['./sipaimages/2/42325_20220504102743.jpg'],1234,103,,,,
0,['./sipaimages/2/42325_20220504102856.jpg'],1234,103,,,,
0,['./sipaimages/2/42327_20220504103528.jpg'],1234,103,,,61,
0,['./sipaimages/2/42333_20220504100651.jpg'],1234,103,,,,
0,['./sipaimages/2/42351_20220504111327.jpg'],1234,103,,,234,
0,['./sipaimages/2/42533_20220505081840.jpg'],3456,103,4,,,
0,['./sipaimages/2/42535_20220504111619.jpg'],1234,103,,,,
0,['./sipaimages/2/42537_20220504111652.jpg'],1234,103,,,,
0,['./sipaimages/2/42539_20220504111717.jpg'],1234,103,,,437,
0,['./sipaimages/2/42539_20220504111812.jpg'],1234,103,,,4234,
0,['./sipaimages/2/42541_20220504111842.jpg'],1234,103,,,,
0,['./sipaimages/2/42541_20220504111857.jpg'],1234,103,,,,
0,['./sipaimages/2/42543_20220505082357.jpg'],3456,103,,,3456,
0,['./sipaimages/2/42545_20220505082601.jpg'],1234,103,,,3456,
0,['./sipaimages/2/42547_20220504112915.jpg'],1234,103,,,1234,
0,['./sipaimages/2/42549_20220504112947.jpg'],1234,103,,,234,
0,['./sipaimages/2/42549_20220504113120.jpg'],1234,103,,,1234,2349
0,['./sipaimages/2/42551_20220504113256.jpg'],1234,103,,,1234,234
0,['./sipaimages/2/42553_20220504113419.jpg'],1234,103,,,36,
0,['./sipaimages/2/42553_20220504113437.jpg'],1234,103,,,91173.0,['.']
0,['./sipaimages/2/42555_20220504130248.jpg'],1234,103,,,234,234
0,['./sipaimages/2/42557_20220504130417.jpg'],1234,103,,,224,23
0,['./sipaimages/2/42559_20220504130530.jpg'],1234,103,1,,,
0,['./sipaimages/2/42563_20220504151622.jpg'],1234,103,,,1234,234
0,['./sipaimages/2/42569_20220506135958.jpg'],1234,103,,,1234,234
0,['./sipaimages/2/42571_20220506140037.jpg'],1234,103,,,1234,234
0,['./sipaimages/2/42573_20220506140241.jpg'],1234,103,,,1234,234
0,['./sipaimages/2/42575_20220506140321.jpg'],1234,103,,,1234,234
0,['./sipaimages/2/42577_20220506140349.jpg'],1234,103,,,1234,234
0,['./sipaimages/2/42583_20220506140613.jpg'],1234,103,,,1234,234
0,['./sipaimages/2/42585_20220506140705.jpg'],1234,103,,,1234,234
0,['./sipaimages/2/42596_20220506141103.jpg'],1234,103,,,1234,234
0,['./sipaimages/2/42597_20220506141125.jpg'],1234,103,,,1234,234
0,['./sipaimages/2/42598_20220506141152.jpg'],1234,103,,,1234,
0,['./sipaimages/2/42617_20220506141718.jpg'],1234,103,,,1234,234
0,['./sipaimages/2/42618_20220506141745.jpg'],1234,103,,,1234,23
0,['./sipaimages/2/42619_20220506142415.jpg'],1234,103,,,1234,34
0,['./sipaimages/2/42620_20220506142444.jpg'],1234,103,,,1234,234
0,['./sipaimages/2/42621_20220506142843.jpg'],1234,103,,,1234,34
0,['./sipaimages/2/42622_20220506142904.jpg'],1234,103,,,1234,3
0,['./sipaimages/2/42623_20220506143026.jpg'],1234,103,,,1234,234
0,['./sipaimages/2/42624_20220506143053.jpg'],1234,103,,,1234,234
0,['./sipaimages/2/42638_20220506144311.jpg'],1234,103,,,1234,23
0,['./sipaimages/2/42639_20220506144337.jpg'],1234,103,,,1234,
0,['./sipaimages/2/42659_20220506144641.jpg'],1234,103,,,1234,34
0,['./sipaimages/2/42659_20220506144717.jpg'],1234,103,,,1511,3
0,['./sipaimages/2/42660_20220506144810.jpg'],1234,103,,,1234,234
0,['./sipaimages/2/42661_20220506144828.jpg'],1234,103,,,1234,234
0,['./sipaimages/2/42662_20220506145637.jpg'],1234,103,,,1234,
0,['./sipaimages/2/42933_20220509082757.jpg'],6789,103,,,6789,67839
0,['./sipaimages/2/42935_20220509082824.jpg'],6789,103,,,13.551,189
0,['./sipaimages/2/5.jpg'],3456,103,,,151,3456
0,['./sipaimages/2/6.jpg'],6543,103,,,1,
0,['./sipaimages/2/7.jpg'],1278,103,,,,
0,['./sipaimages/2/8.jpg'],1279,103,,,1511,219
0,['./sipaimages/2/9.jpg'],2244,103,,,2244,2244
0,['./sipaimages/2/1.jpg'],5679,104,14,,5679,5519
0,['./sipaimages/2/10.jpg'],2244,104,,,2244,
0,['./sipaimages/2/11.jpg'],2244,104,44,,2244,
0,['./sipaimages/2/12.jpg'],2244,104,,,2244,
0,['./sipaimages/2/13.jpg'],7244,104,4,,7244,0
0,['./sipaimages/2/14.jpg'],7244,104,,,7244,
0,['./sipaimages/2/15.jpg'],1234,104,,,10,
0,['./sipaimages/2/16.jpg'],1234,104,1,,111,
0,['./sipaimages/2/2.jpg'],6543,104,,,1.78,3
0,['./sipaimages/2/22319_20220321100350.jpg'],1234,104,1634,,1,
0,['./sipaimages/2/22319_20220321100409.jpg'],1234,104,1234,3,234,234
0,['./sipaimages/2/22319_20220321101240.jpg'],1234,104,190,,,
0,['./sipaimages/2/22319_20220321113903.jpg'],1234,104,,,124,4
0,['./sipaimages/2/22319_20220321115131.jpg'],1234,104,,,11234,
0,['./sipaimages/2/22419_20220321130145.jpg'],1234,104,,,,
0,['./sipaimages/2/22420_20220321135314.jpg'],4321,104,19,,,
0,['./sipaimages/2/22420_20220321135751.jpg'],4321,104,,,4821,
0,['./sipaimages/2/22420_20220321135814.jpg'],4321,104,,,4221,
0,['./sipaimages/2/22420_20220321141325.jpg'],4321,104,,,4321,43
0,['./sipaimages/2/22421_20220321160735.jpg'],672,104,88,2,672,3
0,['./sipaimages/2/22422_20220321161043.jpg'],674,104,,,674,
0,['./sipaimages/2/22423_20220321161435.jpg'],675,104,,,15511,515
0,['./sipaimages/2/22424_20220321162804.jpg'],678,104,,,678,578
0,['./sipaimages/2/22424_20220321162822.jpg'],678,104,,,137151,
0,['./sipaimages/2/22424_20220321162938.jpg'],678,104,,,12151,
0,['./sipaimages/2/22424_20220321162953.jpg'],678,104,,,678,618
0,['./sipaimages/2/22424_20220321163104.jpg'],678,104,,,678,578
0,['./sipaimages/2/22424_20220321163218.jpg'],678,104,,,5161,578
0,['./sipaimages/2/22424_20220321163247.jpg'],678,104,,,51611,518
0,['./sipaimages/2/22424_20220321163942.jpg'],678,104,,,13511,
0,['./sipaimages/2/22424_20220321164919.jpg'],678,104,,,678,578
0,['./sipaimages/2/22424_20220321165018.jpg'],678,104,,,678,578
0,['./sipaimages/2/22424_20220321165052.jpg'],678,104,,,678,678
0,['./sipaimages/2/22424_20220321165333.jpg'],678,104,,,121151,618
0,['./sipaimages/2/22424_20220321165532.jpg'],678,104,,,1511151,578
0,['./sipaimages/2/22424_20220321165750.jpg'],678,104,,,3511,58
0,['./sipaimages/2/22424_20220321170235.jpg'],678,104,,,678,578
0,['./sipaimages/2/22424_20220321170627.jpg'],678,104,,,678,8
0,['./sipaimages/2/22424_20220321170921.jpg'],678,104,,,1511151,578
0,['./sipaimages/2/22424_20220321171209.jpg'],678,104,,,678,618
0,['./sipaimages/2/22424_20220321172831.jpg'],678,104,,,678,678
0,['./sipaimages/2/22425_20220321172929.jpg'],678,104,,,678,
0,['./sipaimages/2/22425_20220321174624.jpg'],678,104,,,1211.51,678
0,['./sipaimages/2/22425_20220321174637.jpg'],678,104,,,151151,578
0,['./sipaimages/2/22425_20220321174747.jpg'],678,104,,,678,1
0,['./sipaimages/2/22425_20220321175027.jpg'],678,104,,,13115,
0,['./sipaimages/2/22425_20220321175511.jpg'],678,104,,,678,678
0,['./sipaimages/2/22425_20220321175556.jpg'],678,104,,,1211151,578
0,['./sipaimages/2/22425_20220321175706.jpg'],678,104,,,678,678
0,['./sipaimages/2/22425_20220321175832.jpg'],['17:58:29'],104,,,31551,15829
0,['./sipaimages/2/22426_20220322102942.jpg'],5678,104,,,414,['.']
0,['./sipaimages/2/22427_20220321125959.jpg'],1234,104,,,,
0,['./sipaimages/2/22427_20220322105451.jpg'],5679,104,4,,5679,5619
0,['./sipaimages/2/22428_20220322113154.jpg'],5679,104,,,5679,79
0,['./sipaimages/2/22429_20220321135659.jpg'],4321,104,9,,77,
0,['./sipaimages/2/22429_20220321135734.jpg'],4321,104,,,61,
0,['./sipaimages/2/22429_20220322102919.jpg'],5678,104,,,5678,557
0,['./sipaimages/2/22429_20220322114825.jpg'],5679,104,,,1677,
0,['./sipaimages/2/22430_20220322115422.jpg'],5679,104,,,,
0,['./sipaimages/2/22430_20220322120924.jpg'],5679,104,,,6774,
0,['./sipaimages/2/22431_20220321173021.jpg'],678,104,,,578,8
0,['./sipaimages/2/22431_20220321173649.jpg'],678,104,,,78,
0,['./sipaimages/2/22431_20220322130331.jpg'],4567,104,,,71,
0,['./sipaimages/2/22431_20220322130602.jpg'],4567,104,,,71,
0,['./sipaimages/2/22431_20220322130947.jpg'],4567,104,,,67,
0,['./sipaimages/2/22431_20220322132037.jpg'],4567,104,,,112,
