,image_file,seen_data_numeric,size_used,closing_ssd,closing_eng,mro_ssd,mro_eng,thresh_eng,thresh_ssd
0,['.\\sipaimages\\3\\6.jpg'],13.04,63,0,,144,14,,0
0,['.\\sipaimages\\3\\7.jpg'],13.04,63,,,1344,1314,,
0,['.\\sipaimages\\3\\8.jpg'],30.31,63,,,31,3,,
0,['.\\sipaimages\\3\\9.jpg'],13.04,63,,,14,1504,,
0,['.\\sipaimages\\3\\1.jpg'],30.31,64,,,31,,,
0,['.\\sipaimages\\3\\10.jpg'],13.05,64,,,106,1305,,
0,['.\\sipaimages\\3\\11.jpg'],20.59,64,,,19,0,,
0,['.\\sipaimages\\3\\12.jpg'],13.05,64,,,149,1305,,
0,['.\\sipaimages\\3\\13.jpg'],30.31,64,,,1,31,,
0,['.\\sipaimages\\3\\14.jpg'],13.04,64,,,134,1304,,
0,['.\\sipaimages\\3\\15.jpg'],30.24,64,114,,1,0,,114
0,['.\\sipaimages\\3\\16.jpg'],13.04,64,,,14,1304,,
0,['.\\sipaimages\\3\\17.jpg'],13.03,64,1127,,113,1303,,1127
0,['.\\sipaimages\\3\\18.jpg'],30.23,64,,,1010,4,,
0,['.\\sipaimages\\3\\19.jpg'],3.76,64,,,76,376,,
0,['.\\sipaimages\\3\\2.jpg'],30.31,64,,,91,3,,
0,['.\\sipaimages\\3\\20.jpg'],30.23,64,,,141,12,,
0,['.\\sipaimages\\3\\21.jpg'],33.99,64,,,11,,,
0,['.\\sipaimages\\3\\22.jpg'],3.75,64,,,16,475,,
0,['.\\sipaimages\\3\\23.jpg'],30.23,64,,,1.27,3022,,
0,['.\\sipaimages\\3\\24.jpg'],30.24,64,,,114,0,,
0,['.\\sipaimages\\3\\25.jpg'],33.99,64,,,9,19,,
0,['.\\sipaimages\\3\\26.jpg'],3.75,64,,,,,,
0,['.\\sipaimages\\3\\3.jpg'],13.04,64,111611,['.'],1.04,1304,['.'],111611
0,['.\\sipaimages\\3\\4.jpg'],13.05,64,15,['...'],,,['...'],15
0,['.\\sipaimages\\3\\5.jpg'],30.3,64,,,11,,,
0,['.\\sipaimages\\3\\6.jpg'],13.04,64,14,['.'],10,104,['.'],14
0,['.\\sipaimages\\3\\7.jpg'],13.04,64,,,1344,13.04,,
0,['.\\sipaimages\\3\\8.jpg'],30.31,64,,,1,,,
0,['.\\sipaimages\\3\\9.jpg'],13.04,64,11911,,14,1304,,11911
0,['.\\sipaimages\\3\\1.jpg'],30.31,65,,,31,3,,
0,['.\\sipaimages\\3\\10.jpg'],13.05,65,,,1348,1308,,
0,['.\\sipaimages\\3\\11.jpg'],20.59,65,1977,,1,2,,1977
0,['.\\sipaimages\\3\\12.jpg'],13.05,65,,,10,1305,,
0,['.\\sipaimages\\3\\13.jpg'],30.31,65,,,31,,,
0,['.\\sipaimages\\3\\14.jpg'],13.04,65,,,1.4,1304,,
0,['.\\sipaimages\\3\\15.jpg'],30.24,65,144,,1,2,,144
0,['.\\sipaimages\\3\\16.jpg'],13.04,65,,,14,1304,,
0,['.\\sipaimages\\3\\17.jpg'],13.03,65,,,13,1303,,
0,['.\\sipaimages\\3\\18.jpg'],30.23,65,,,31.1,,,
0,['.\\sipaimages\\3\\19.jpg'],3.76,65,,,11,376,,
0,['.\\sipaimages\\3\\2.jpg'],30.31,65,,,131,,,
0,['.\\sipaimages\\3\\20.jpg'],30.23,65,144114,,141,1,,144114
0,['.\\sipaimages\\3\\21.jpg'],33.99,65,,,11,,,
0,['.\\sipaimages\\3\\22.jpg'],3.75,65,,,15,5,,
0,['.\\sipaimages\\3\\23.jpg'],30.23,65,,,10.27,2,,
0,['.\\sipaimages\\3\\24.jpg'],30.24,65,,,114,0,,
0,['.\\sipaimages\\3\\25.jpg'],33.99,65,,,1,19,,
0,['.\\sipaimages\\3\\26.jpg'],3.75,65,,,,,,
0,['.\\sipaimages\\3\\3.jpg'],13.04,65,4512141441,,1.4,1304,,4512141441
0,['.\\sipaimages\\3\\4.jpg'],13.05,65,,,,,,
0,['.\\sipaimages\\3\\5.jpg'],30.3,65,,,1,5,,
0,['.\\sipaimages\\3\\6.jpg'],13.04,65,,,14,104,,
0,['.\\sipaimages\\3\\7.jpg'],13.04,65,,,1304,1304,,
0,['.\\sipaimages\\3\\8.jpg'],30.31,65,,,131,3,,
0,['.\\sipaimages\\3\\9.jpg'],13.04,65,,,14,1304,,
0,['.\\sipaimages\\3\\1.jpg'],30.31,66,,,31,,,
0,['.\\sipaimages\\3\\10.jpg'],13.05,66,163,,108,1305,,163
0,['.\\sipaimages\\3\\11.jpg'],20.59,66,177116441,,149,0,,177116441
0,['.\\sipaimages\\3\\12.jpg'],13.05,66,,,140,1305,,
0,['.\\sipaimages\\3\\13.jpg'],30.31,66,,,31,3,,
0,['.\\sipaimages\\3\\14.jpg'],13.04,66,,,14,134,,
0,['.\\sipaimages\\3\\15.jpg'],30.24,66,,,10,0,,
0,['.\\sipaimages\\3\\16.jpg'],13.04,66,,,14,1304,,
0,['.\\sipaimages\\3\\17.jpg'],13.03,66,,,113,1303,,
0,['.\\sipaimages\\3\\18.jpg'],30.23,66,,,41,,,
0,['.\\sipaimages\\3\\19.jpg'],3.76,66,,,36,376,,
0,['.\\sipaimages\\3\\2.jpg'],30.31,66,,,31,3,,
0,['.\\sipaimages\\3\\20.jpg'],30.23,66,,,141,0,,
0,['.\\sipaimages\\3\\21.jpg'],33.99,66,,,11,,,
0,['.\\sipaimages\\3\\22.jpg'],3.75,66,,,1,5,,
0,['.\\sipaimages\\3\\23.jpg'],30.23,66,,,10.21,3022,,
0,['.\\sipaimages\\3\\24.jpg'],30.24,66,,,114,0,,
0,['.\\sipaimages\\3\\25.jpg'],33.99,66,,,1,19,,
0,['.\\sipaimages\\3\\26.jpg'],3.75,66,,,,,,
0,['.\\sipaimages\\3\\3.jpg'],13.04,66,3.411,4.0,114,1304,4.0,3.411
0,['.\\sipaimages\\3\\4.jpg'],13.05,66,358,,,,,358
0,['.\\sipaimages\\3\\5.jpg'],30.3,66,,,1,,,
0,['.\\sipaimages\\3\\6.jpg'],13.04,66,8,,14,104,,8
0,['.\\sipaimages\\3\\7.jpg'],13.04,66,,,1344,1304,,
0,['.\\sipaimages\\3\\8.jpg'],30.31,66,,,1131,3,,
0,['.\\sipaimages\\3\\9.jpg'],13.04,66,,,14,1304,,
0,['.\\sipaimages\\3\\1.jpg'],30.31,67,,,131,3,,
0,['.\\sipaimages\\3\\10.jpg'],13.05,67,,,108,1305,,
0,['.\\sipaimages\\3\\11.jpg'],20.59,67,77777171,,19,0,,77777171
0,['.\\sipaimages\\3\\12.jpg'],13.05,67,,,10,1305,,
0,['.\\sipaimages\\3\\13.jpg'],30.31,67,,,301,3,,
0,['.\\sipaimages\\3\\14.jpg'],13.04,67,,,14,1304,,
0,['.\\sipaimages\\3\\15.jpg'],30.24,67,,,11,1,,
0,['.\\sipaimages\\3\\16.jpg'],13.04,67,,,104,1304,,
0,['.\\sipaimages\\3\\17.jpg'],13.03,67,,,143,1303,,
0,['.\\sipaimages\\3\\18.jpg'],30.23,67,,,31.3,,,
0,['.\\sipaimages\\3\\19.jpg'],3.76,67,,,76,376,,
0,['.\\sipaimages\\3\\2.jpg'],30.31,67,77712,,331,3,,77712
0,['.\\sipaimages\\3\\20.jpg'],30.23,67,,,141,12,,
0,['.\\sipaimages\\3\\21.jpg'],33.99,67,,,11,,,
0,['.\\sipaimages\\3\\22.jpg'],3.75,67,,,119,1,,
0,['.\\sipaimages\\3\\23.jpg'],30.23,67,,,10.27,3022,,
0,['.\\sipaimages\\3\\24.jpg'],30.24,67,,,11.4,0,,
0,['.\\sipaimages\\3\\25.jpg'],33.99,67,,,9,49,,
0,['.\\sipaimages\\3\\26.jpg'],3.75,67,,,,,,
0,['.\\sipaimages\\3\\3.jpg'],13.04,67,1610140,4504,104,1304,4504,1610140
0,['.\\sipaimages\\3\\4.jpg'],13.05,67,7441171,['..'],,,['..'],7441171
0,['.\\sipaimages\\3\\5.jpg'],30.3,67,8,,111,5,,8
0,['.\\sipaimages\\3\\6.jpg'],13.04,67,,,,,,
0,['.\\sipaimages\\3\\7.jpg'],13.04,67,,,1344,134,,
0,['.\\sipaimages\\3\\8.jpg'],30.31,67,,,131,3,,
0,['.\\sipaimages\\3\\9.jpg'],13.04,67,,,14,1304,,
0,['.\\sipaimages\\3\\1.jpg'],30.31,68,7411,,1131,3,,7411
0,['.\\sipaimages\\3\\10.jpg'],13.05,68,,,108,1305,,
0,['.\\sipaimages\\3\\11.jpg'],20.59,68,16524,,17,0,,16524
0,['.\\sipaimages\\3\\12.jpg'],13.05,68,,,10,1305,,
0,['.\\sipaimages\\3\\13.jpg'],30.31,68,,,301,3,,
0,['.\\sipaimages\\3\\14.jpg'],13.04,68,,,14,134,,
0,['.\\sipaimages\\3\\15.jpg'],30.24,68,,,14,0,,
0,['.\\sipaimages\\3\\16.jpg'],13.04,68,,,14,1304,,
0,['.\\sipaimages\\3\\17.jpg'],13.03,68,,,113,1303,,
0,['.\\sipaimages\\3\\18.jpg'],30.23,68,,,10.0,3,,
0,['.\\sipaimages\\3\\19.jpg'],3.76,68,,,1.16,376,,
0,['.\\sipaimages\\3\\2.jpg'],30.31,68,1111419,,31,3,,1111419
0,['.\\sipaimages\\3\\20.jpg'],30.23,68,,,141,,,
0,['.\\sipaimages\\3\\21.jpg'],33.99,68,,,11,,,
0,['.\\sipaimages\\3\\22.jpg'],3.75,68,,,16,475,,
0,['.\\sipaimages\\3\\23.jpg'],30.23,68,,,11.21,2,,
0,['.\\sipaimages\\3\\24.jpg'],30.24,68,,,114,0,,
0,['.\\sipaimages\\3\\25.jpg'],33.99,68,,,9,19,,
0,['.\\sipaimages\\3\\26.jpg'],3.75,68,,,,,,
0,['.\\sipaimages\\3\\3.jpg'],13.04,68,11111,2,1.04,1304,2,11111
0,['.\\sipaimages\\3\\4.jpg'],13.05,68,,,,,,
0,['.\\sipaimages\\3\\5.jpg'],30.3,68,,,11,2,,
0,['.\\sipaimages\\3\\6.jpg'],13.04,68,,,,,,
0,['.\\sipaimages\\3\\7.jpg'],13.04,68,,,1344,1304,,
0,['.\\sipaimages\\3\\8.jpg'],30.31,68,31,,11,3,,31
0,['.\\sipaimages\\3\\9.jpg'],13.04,68,,,14,134,,
0,['.\\sipaimages\\3\\1.jpg'],30.31,69,,,1131,3,,
0,['.\\sipaimages\\3\\10.jpg'],13.05,69,,,139,1308,,
0,['.\\sipaimages\\3\\11.jpg'],20.59,69,18124,,19,0,,18124
0,['.\\sipaimages\\3\\12.jpg'],13.05,69,,,10,1305,,
0,['.\\sipaimages\\3\\13.jpg'],30.31,69,,,301,3,,
0,['.\\sipaimages\\3\\14.jpg'],13.04,69,,,14,1304,,
0,['.\\sipaimages\\3\\15.jpg'],30.24,69,,,11,,,
0,['.\\sipaimages\\3\\16.jpg'],13.04,69,,,104,1304,,
0,['.\\sipaimages\\3\\17.jpg'],13.03,69,,,113,1303,,
0,['.\\sipaimages\\3\\18.jpg'],30.23,69,,,10,3,,
0,['.\\sipaimages\\3\\19.jpg'],3.76,69,1074.1,,8,378,,1074.1
0,['.\\sipaimages\\3\\2.jpg'],30.31,69,1741,,131,,,1741
0,['.\\sipaimages\\3\\20.jpg'],30.23,69,14111,,21,,,14111
0,['.\\sipaimages\\3\\21.jpg'],33.99,69,,,1.1,,,
0,['.\\sipaimages\\3\\22.jpg'],3.75,69,,,16,475,,
0,['.\\sipaimages\\3\\23.jpg'],30.23,69,,,1.07,2,,
0,['.\\sipaimages\\3\\24.jpg'],30.24,69,,,114,0,,
0,['.\\sipaimages\\3\\25.jpg'],33.99,69,,,1,19,,
0,['.\\sipaimages\\3\\26.jpg'],3.75,69,,,916,5,,
0,['.\\sipaimages\\3\\3.jpg'],13.04,69,47.711011,['.'],1.04,1304,['.'],47.711011
0,['.\\sipaimages\\3\\4.jpg'],13.05,69,118115,,,,,118115
0,['.\\sipaimages\\3\\5.jpg'],30.3,69,,,1131,3,,
0,['.\\sipaimages\\3\\6.jpg'],13.04,69,14,,,,,14
0,['.\\sipaimages\\3\\7.jpg'],13.04,69,,,1304,1304,,
0,['.\\sipaimages\\3\\8.jpg'],30.31,69,77171,,131,,,77171
0,['.\\sipaimages\\3\\9.jpg'],13.04,69,,,14,1304,,
0,['.\\sipaimages\\3\\1.jpg'],30.31,70,33301,,1111,3,,33301
0,['.\\sipaimages\\3\\10.jpg'],13.05,70,,,,,,
0,['.\\sipaimages\\3\\11.jpg'],20.59,70,411111164.1,,9,2,,411111164.1
0,['.\\sipaimages\\3\\12.jpg'],13.05,70,,,10,1305,,
0,['.\\sipaimages\\3\\13.jpg'],30.31,70,,,1,1,,
0,['.\\sipaimages\\3\\14.jpg'],13.04,70,,,14,1304,,
0,['.\\sipaimages\\3\\15.jpg'],30.24,70,107,,114,0,,107
0,['.\\sipaimages\\3\\16.jpg'],13.04,70,,,14,1304,,
0,['.\\sipaimages\\3\\17.jpg'],13.03,70,,,113,1303,,
0,['.\\sipaimages\\3\\18.jpg'],30.23,70,,,41,,,
0,['.\\sipaimages\\3\\19.jpg'],3.76,70,,,6,376,,
0,['.\\sipaimages\\3\\2.jpg'],30.31,70,14111411,,131,3,,14111411
0,['.\\sipaimages\\3\\20.jpg'],30.23,70,1141114,,12,,,1141114
0,['.\\sipaimages\\3\\21.jpg'],33.99,70,,,11,,,
0,['.\\sipaimages\\3\\22.jpg'],3.75,70,,,15,5,,
0,['.\\sipaimages\\3\\23.jpg'],30.23,70,,,4,3022,,
0,['.\\sipaimages\\3\\24.jpg'],30.24,70,,,114,,,
0,['.\\sipaimages\\3\\25.jpg'],33.99,70,,,1,19,,
0,['.\\sipaimages\\3\\26.jpg'],3.75,70,,,,,,
0,['.\\sipaimages\\3\\3.jpg'],13.04,70,1811400310,,1.04,1304,,1811400310
0,['.\\sipaimages\\3\\4.jpg'],13.05,70,111144,,,,,111144
0,['.\\sipaimages\\3\\5.jpg'],30.3,70,,,1131,,,
0,['.\\sipaimages\\3\\6.jpg'],13.04,70,,,10,0,,
0,['.\\sipaimages\\3\\7.jpg'],13.04,70,,,1304,1304,,
0,['.\\sipaimages\\3\\8.jpg'],30.31,70,171411111,,131,0,,171411111
0,['.\\sipaimages\\3\\9.jpg'],13.04,70,,,14,1304,,
0,['.\\sipaimages\\3\\1.jpg'],30.31,71,31635,['.'],1131,3,['.'],31635
0,['.\\sipaimages\\3\\10.jpg'],13.05,71,,,108,1305,,
0,['.\\sipaimages\\3\\11.jpg'],20.59,71,110,['.'],1144,5,['.'],110
0,['.\\sipaimages\\3\\12.jpg'],13.05,71,,,10,1305,,
0,['.\\sipaimages\\3\\13.jpg'],30.31,71,,,301,31,,
0,['.\\sipaimages\\3\\14.jpg'],13.04,71,,,144,1304,,
0,['.\\sipaimages\\3\\15.jpg'],30.24,71,,,4,0,,
0,['.\\sipaimages\\3\\16.jpg'],13.04,71,,,14,1304,,
0,['.\\sipaimages\\3\\17.jpg'],13.03,71,451511,155.0,13,1303,155.0,451511
0,['.\\sipaimages\\3\\18.jpg'],30.23,71,,,41,23,,
0,['.\\sipaimages\\3\\19.jpg'],3.76,71,,,111,376,,
0,['.\\sipaimages\\3\\2.jpg'],30.31,71,1111411,,1131,31,,1111411
0,['.\\sipaimages\\3\\20.jpg'],30.23,71,1741,,141,0,,1741
0,['.\\sipaimages\\3\\21.jpg'],33.99,71,,,1,,,
0,['.\\sipaimages\\3\\22.jpg'],3.75,71,,,119,5,,
0,['.\\sipaimages\\3\\23.jpg'],30.23,71,,,10.21,3022,,
0,['.\\sipaimages\\3\\24.jpg'],30.24,71,,,1124,0,,
0,['.\\sipaimages\\3\\25.jpg'],33.99,71,,,9,19,,
0,['.\\sipaimages\\3\\26.jpg'],3.75,71,,,,,,
0,['.\\sipaimages\\3\\3.jpg'],13.04,71,['1191.41.411'],1,14,1304,1,['1191.41.411']
0,['.\\sipaimages\\3\\4.jpg'],13.05,71,7111444,,14,1305,,7111444
0,['.\\sipaimages\\3\\5.jpg'],30.3,71,7118,,11,0,,7118
0,['.\\sipaimages\\3\\6.jpg'],13.04,71,8,,144,1304,,8
0,['.\\sipaimages\\3\\7.jpg'],13.04,71,,,1344,13.04,,
0,['.\\sipaimages\\3\\8.jpg'],30.31,71,111141,['..'],1131,3,['..'],111141
0,['.\\sipaimages\\3\\9.jpg'],13.04,71,,,14,1304,,
0,['.\\sipaimages\\3\\1.jpg'],30.31,72,1111416197,['.'],1131,3,['.'],1111416197
0,['.\\sipaimages\\3\\10.jpg'],13.05,72,4372444,1,1309,1308,1,4372444
0,['.\\sipaimages\\3\\11.jpg'],20.59,72,4.22,,11,8,,4.22
0,['.\\sipaimages\\3\\12.jpg'],13.05,72,,,10,1305,,
0,['.\\sipaimages\\3\\13.jpg'],30.31,72,,,1,3,,
0,['.\\sipaimages\\3\\14.jpg'],13.04,72,4511444,4,14,1304,4,4511444
0,['.\\sipaimages\\3\\15.jpg'],30.24,72,,,4,,,
0,['.\\sipaimages\\3\\16.jpg'],13.04,72,,,14,1304,,
0,['.\\sipaimages\\3\\17.jpg'],13.03,72,47110107070,,143,1303,,47110107070
0,['.\\sipaimages\\3\\18.jpg'],30.23,72,,,41,23,,
0,['.\\sipaimages\\3\\19.jpg'],3.76,72,10700.1,5,16,376,5,10700.1
0,['.\\sipaimages\\3\\2.jpg'],30.31,72,111145,['.'],11,3,['.'],111145
0,['.\\sipaimages\\3\\20.jpg'],30.23,72,1117771,['.'],141,12,['.'],1117771
0,['.\\sipaimages\\3\\21.jpg'],33.99,72,,,11,,,
0,['.\\sipaimages\\3\\22.jpg'],3.75,72,,,16,155,,
0,['.\\sipaimages\\3\\23.jpg'],30.23,72,,,1.21,0.2,,
0,['.\\sipaimages\\3\\24.jpg'],30.24,72,,,114,0,,
0,['.\\sipaimages\\3\\25.jpg'],33.99,72,,,19,19,,
0,['.\\sipaimages\\3\\26.jpg'],3.75,72,,,,,,
0,['.\\sipaimages\\3\\3.jpg'],13.04,72,113.0444,4,1.04,1304,4,113.0444
0,['.\\sipaimages\\3\\4.jpg'],13.05,72,4344,4,,,4,4344
0,['.\\sipaimages\\3\\5.jpg'],30.3,72,338111,,1,0,,338111
0,['.\\sipaimages\\3\\6.jpg'],13.04,72,18,,1,104,,18
0,['.\\sipaimages\\3\\7.jpg'],13.04,72,,,1344,13.04,,
0,['.\\sipaimages\\3\\8.jpg'],30.31,72,111111045,5,1131,3,5,111111045
0,['.\\sipaimages\\3\\9.jpg'],13.04,72,,,14,1304,,
0,['.\\sipaimages\\3\\1.jpg'],30.31,73,711145,,11,3,,711145
0,['.\\sipaimages\\3\\10.jpg'],13.05,73,,,1348,1308,,
0,['.\\sipaimages\\3\\11.jpg'],20.59,73,112,,149,25,,112
0,['.\\sipaimages\\3\\12.jpg'],13.05,73,,,14,1305,,
0,['.\\sipaimages\\3\\13.jpg'],30.31,73,,,1,31,,
0,['.\\sipaimages\\3\\14.jpg'],13.04,73,,,14,1304,,
0,['.\\sipaimages\\3\\15.jpg'],30.24,73,,,14,0,,
0,['.\\sipaimages\\3\\16.jpg'],13.04,73,,,14,1304,,
0,['.\\sipaimages\\3\\17.jpg'],13.03,73,137141212444,11,113,1303,11,137141212444
0,['.\\sipaimages\\3\\18.jpg'],30.23,73,,,10.9,3,,
0,['.\\sipaimages\\3\\19.jpg'],3.76,73,['1.8.4014119'],,170,370,,['1.8.4014119']
0,['.\\sipaimages\\3\\2.jpg'],30.31,73,77411183.72,,,,,77411183.72
0,['.\\sipaimages\\3\\20.jpg'],30.23,73,107114,,141,,,107114
0,['.\\sipaimages\\3\\21.jpg'],33.99,73,,,11,1,,
0,['.\\sipaimages\\3\\22.jpg'],3.75,73,,,15,3,,
0,['.\\sipaimages\\3\\23.jpg'],30.23,73,,,10.27,22,,
0,['.\\sipaimages\\3\\24.jpg'],30.24,73,,,114,0,,
0,['.\\sipaimages\\3\\25.jpg'],33.99,73,,,16,19,,
0,['.\\sipaimages\\3\\26.jpg'],3.75,73,,,,,,
0,['.\\sipaimages\\3\\3.jpg'],13.04,73,13.042241,,1304,1304,,13.042241
0,['.\\sipaimages\\3\\4.jpg'],13.05,73,14351,4,,,4,14351
0,['.\\sipaimages\\3\\5.jpg'],30.3,73,1411149,,111,,,1411149
0,['.\\sipaimages\\3\\6.jpg'],13.04,73,3,,14,0,,3
0,['.\\sipaimages\\3\\7.jpg'],13.04,73,,,1304,13.04,,
0,['.\\sipaimages\\3\\8.jpg'],30.31,73,171171442,,1131,3,,171171442
0,['.\\sipaimages\\3\\9.jpg'],13.04,73,,,14,1304,,
0,['.\\sipaimages\\3\\1.jpg'],30.31,74,31116318,,1,1,,31116318
0,['.\\sipaimages\\3\\10.jpg'],13.05,74,4721645711,15,1348,1308,15,4721645711
0,['.\\sipaimages\\3\\11.jpg'],20.59,74,,,19,0,,
0,['.\\sipaimages\\3\\12.jpg'],13.05,74,,,108,1305,,
0,['.\\sipaimages\\3\\13.jpg'],30.31,74,,,301,3034,,
0,['.\\sipaimages\\3\\14.jpg'],13.04,74,,,134,1304,,
0,['.\\sipaimages\\3\\15.jpg'],30.24,74,,,4,1,,
0,['.\\sipaimages\\3\\16.jpg'],13.04,74,,,14,1304,,
0,['.\\sipaimages\\3\\17.jpg'],13.03,74,,,113,1303,,
0,['.\\sipaimages\\3\\18.jpg'],30.23,74,,,10.19,0,,
0,['.\\sipaimages\\3\\19.jpg'],3.76,74,,,1.1,316,,
0,['.\\sipaimages\\3\\2.jpg'],30.31,74,111111114111,2,11,3,2,111111114111
0,['.\\sipaimages\\3\\20.jpg'],30.23,74,810,['...'],141,,['...'],810
0,['.\\sipaimages\\3\\21.jpg'],33.99,74,,,11,,,
0,['.\\sipaimages\\3\\22.jpg'],3.75,74,,,115,1,,
0,['.\\sipaimages\\3\\23.jpg'],30.23,74,,,11.21,2,,
0,['.\\sipaimages\\3\\24.jpg'],30.24,74,,,114,0,,
0,['.\\sipaimages\\3\\25.jpg'],33.99,74,,,3.99,9,,
0,['.\\sipaimages\\3\\26.jpg'],3.75,74,,,,,,
0,['.\\sipaimages\\3\\3.jpg'],13.04,74,['17.1.40'],,1304,1304,,['17.1.40']
0,['.\\sipaimages\\3\\4.jpg'],13.05,74,,,,,,
0,['.\\sipaimages\\3\\5.jpg'],30.3,74,41877,,111,0,,41877
0,['.\\sipaimages\\3\\6.jpg'],13.04,74,1,,14,4,,1
0,['.\\sipaimages\\3\\7.jpg'],13.04,74,,,1344,134,,
0,['.\\sipaimages\\3\\8.jpg'],30.31,74,14111141,,1131,3,,14111141
0,['.\\sipaimages\\3\\9.jpg'],13.04,74,,,14,1304,,
0,['.\\sipaimages\\3\\1.jpg'],30.31,75,5,,1131,3,,5
0,['.\\sipaimages\\3\\10.jpg'],13.05,75,,,1349,1305,,
0,['.\\sipaimages\\3\\11.jpg'],20.59,75,,,149,0,,
0,['.\\sipaimages\\3\\12.jpg'],13.05,75,,,16,1305,,
0,['.\\sipaimages\\3\\13.jpg'],30.31,75,,,1,31,,
0,['.\\sipaimages\\3\\14.jpg'],13.04,75,,,134,134,,
0,['.\\sipaimages\\3\\15.jpg'],30.24,75,,,4,0,,
0,['.\\sipaimages\\3\\16.jpg'],13.04,75,,,1.4,1304,,
0,['.\\sipaimages\\3\\17.jpg'],13.03,75,,,141,1303,,
0,['.\\sipaimages\\3\\18.jpg'],30.23,75,,,41,23,,
0,['.\\sipaimages\\3\\19.jpg'],3.76,75,0.1,4,376,378,4,0.1
0,['.\\sipaimages\\3\\2.jpg'],30.31,75,1,,131,3,,1
0,['.\\sipaimages\\3\\20.jpg'],30.23,75,44114,,1141,2,,44114
0,['.\\sipaimages\\3\\21.jpg'],33.99,75,,,1,,,
0,['.\\sipaimages\\3\\22.jpg'],3.75,75,,,15,1,,
0,['.\\sipaimages\\3\\23.jpg'],30.23,75,,,1.07,2,,
0,['.\\sipaimages\\3\\24.jpg'],30.24,75,,,114,0,,
0,['.\\sipaimages\\3\\25.jpg'],33.99,75,,,339,19,,
0,['.\\sipaimages\\3\\26.jpg'],3.75,75,,,,,,
0,['.\\sipaimages\\3\\3.jpg'],13.04,75,11416101,,1304,1304,,11416101
0,['.\\sipaimages\\3\\4.jpg'],13.05,75,7111424,,,,,7111424
0,['.\\sipaimages\\3\\5.jpg'],30.3,75,1,['.'],11,3,['.'],1
0,['.\\sipaimages\\3\\6.jpg'],13.04,75,14,,14,1204,,14
0,['.\\sipaimages\\3\\7.jpg'],13.04,75,,,1344,134,,
0,['.\\sipaimages\\3\\8.jpg'],30.31,75,44,['.'],111,3,['.'],44
0,['.\\sipaimages\\3\\9.jpg'],13.04,75,,,14,1304,,
0,['.\\sipaimages\\3\\1.jpg'],30.31,76,7.7411,,1131,3,,7.7411
0,['.\\sipaimages\\3\\10.jpg'],13.05,76,['6.1.51441'],['.'],1348,1305,['.'],['6.1.51441']
0,['.\\sipaimages\\3\\11.jpg'],20.59,76,148,4,117,0,4,148
0,['.\\sipaimages\\3\\12.jpg'],13.05,76,,,10,1305,,
0,['.\\sipaimages\\3\\13.jpg'],30.31,76,,,1,0,,
0,['.\\sipaimages\\3\\14.jpg'],13.04,76,11714.4,4915.0,134,1304,4915.0,11714.4
0,['.\\sipaimages\\3\\15.jpg'],30.24,76,,,14,0,,
0,['.\\sipaimages\\3\\16.jpg'],13.04,76,,,14,1304,,
0,['.\\sipaimages\\3\\17.jpg'],13.03,76,5114100,40,13,1303,40,5114100
0,['.\\sipaimages\\3\\18.jpg'],30.23,76,,,10.9,,,
0,['.\\sipaimages\\3\\19.jpg'],3.76,76,107071.174,['.'],1.1,376,['.'],107071.174
0,['.\\sipaimages\\3\\2.jpg'],30.31,76,1,,131,3,,1
0,['.\\sipaimages\\3\\20.jpg'],30.23,76,11174,,141,2,,11174
0,['.\\sipaimages\\3\\21.jpg'],33.99,76,,,11,,,
0,['.\\sipaimages\\3\\22.jpg'],3.75,76,,,1,1,,
0,['.\\sipaimages\\3\\23.jpg'],30.23,76,,,4,0.2,,
0,['.\\sipaimages\\3\\24.jpg'],30.24,76,,,114,0,,
0,['.\\sipaimages\\3\\25.jpg'],33.99,76,11,['.'],9,19,['.'],11
0,['.\\sipaimages\\3\\26.jpg'],3.75,76,,,,,,
0,['.\\sipaimages\\3\\3.jpg'],13.04,76,1711.41187,9,13.4,1304,9,1711.41187
0,['.\\sipaimages\\3\\4.jpg'],13.05,76,1111141,4,,,4,1111141
0,['.\\sipaimages\\3\\5.jpg'],30.3,76,5,,119,,,5
0,['.\\sipaimages\\3\\6.jpg'],13.04,76,18,,14,,,18
0,['.\\sipaimages\\3\\7.jpg'],13.04,76,7.114101781,['4141..'],134,1304,['4141..'],7.114101781
0,['.\\sipaimages\\3\\8.jpg'],30.31,76,144444417,,31,,,144444417
0,['.\\sipaimages\\3\\9.jpg'],13.04,76,,,14,1304,,
0,['.\\sipaimages\\3\\1.jpg'],30.31,77,231.544441,8,131,3,8,231.544441
0,['.\\sipaimages\\3\\10.jpg'],13.05,77,16.014,,1308,1308,,16.014
0,['.\\sipaimages\\3\\11.jpg'],20.59,77,,,117,2,,
0,['.\\sipaimages\\3\\12.jpg'],13.05,77,1437.51611,,106,1305,,1437.51611
0,['.\\sipaimages\\3\\13.jpg'],30.31,77,,,31,3,,
0,['.\\sipaimages\\3\\14.jpg'],13.04,77,13140,11,134,134,11,13140
0,['.\\sipaimages\\3\\15.jpg'],30.24,77,,,14,0,,
0,['.\\sipaimages\\3\\16.jpg'],13.04,77,,,14,1304,,
0,['.\\sipaimages\\3\\17.jpg'],13.03,77,,,1143,1303,,
0,['.\\sipaimages\\3\\18.jpg'],30.23,77,,,31.0,23,,
